symbol,name,price,irr,npv,eps_roc,eps_diluted,MOP,QA,MCap,PE,error_message,ROE
STT,State Street Corporation,85.74,0.05723011833495373,72.74078586143317,0.13784959416433729,0.09316197390365938,0.0,,31348859665.92,12.492216874473462,,
HLF,Herbalife Nutrition Ltd.,43.92,0.045322512970867423,34.38015177527952,0.2164950893385399,-0.4553985302430752,0.11559421126709733,1.1304887784972943,5076932400.0,9.42077457795432,,
WRK,WestRock Company,50.45,-0.5126492103983417,5.4281878438937285,-0.540807714610481,-0.06419447414326712,0.06675085898923704,0.9974051691761412,13425552200.0,-18.814382889200562,,
BR,"Broadridge Financial Solutions, Inc.",169.01,-0.05118437191504799,71.53607114847978,0.2289558304235466,0.35060194672131145,0.13589122294090555,0.9792701863354037,19633553680.0,35.746772602739725,,
MCD,McDonald's Corporation,246.42,-0.0687422377264032,97.06418410502586,0.16211180970988504,-0.9401748436461547,0.37518612230448045,1.0017634116352812,184026203665.91998,26.677663674724126,,
PRO,"PROS Holdings, Inc.",39.16,,-6.549613745788188,-0.12397551101017085,-1.0053319775248672,-0.26178176401609987,2.6656661123054666,1737869891.9999998,-22.506488407075054,,
TWO,Two Harbors Investment Corp.,6.64,,-0.21510634367400108,-0.6853224511640348,0.1892564451844539,-0.040912367805715937,3.5003349266573816,2084183173.12,3.3953901775886353,,
AXL,"American Axle & Manufacturing Holdings, Inc.",8.69,,-0.294074703600913,-0.6036774327185654,0.5330597062784583,0.03867708244884096,1.586643520882263,991068430.0,4.767372473532243,,
SUN,Sunoco LP,37.25,-0.9042104662284369,8.8710900816705e-07,-1.6112654747539987,0.9540066382171646,0.03912231559290383,0.7120980091883614,3104865576.0,6.172581750994036,,
ZEN,"Zendesk, Inc.",122.54,,-9.668200086994194,0.058558558558558516,-0.49674546779630135,-0.15142234965480533,1.8421825416304527,14707250800.0,-66.88515022167613,,
ATEN,"A10 Networks, Inc.",14.62,,-23.32880334325585,0.5010416666666668,0.19372318158569876,0.0786291663525875,2.0557895713490444,1122946059.52,47.60522012045127,,
CRC,California Resources Corporation,41.29,,-4.791142782239747,-2.0037525757604397,-1.0348066298342542,0.868421052631579,0.5665961945031712,3380804720.16,-14.655414842498663,,
ATUS,"Altice USA, Inc.",20.58,,-0.01775599755906622,-1.9443506894422722,-0.9987255675075124,0.22298553095705737,0.31521418106499366,5583024720.0,11.790938133562696,,
SIG,Signet Jewelers Limited,80.97,-0.7834048616526766,2.473342630918227,-1.2824456027413769,0.35652204045683594,0.027760240295394974,0.7752539150447791,4295984805.0,6.9124522726867745,,
BDC,Belden Inc.,58.91,0.2046038723703174,109.35927650896167,0.3816153720892359,0.11801389107694849,0.06732642013060498,1.6343389769971253,2642319685.0,27.33887720717078,,
XPO,"XPO Logistics, Inc.",85.48,1.4432397386812772,41300.55991410495,1.968685500515996,0.17652816086840467,0.02405857740585774,1.0421113914224724,9798230480.0,19.301935483870967,,
APO,"Apollo Global Management, Inc.",62.41,,-0.37589526505975557,-0.29411350710900463,0.3215885762958517,0.38704190577901026,1.713507338228319,14699240569.279999,7.058019362215631,,
CRI,"Carter's, Inc.",97.61,-0.019218690279970696,55.35792416188967,0.09372261631959744,0.3478792403551609,0.07740910891455771,1.6993156112308399,4295923471.0,12.544571535316843,,
AGCO,AGCO Corporation,123.76,0.08404776845836692,119.47845184573913,0.3674129029458979,0.23896556829585272,0.07146682404887592,0.7119067443796836,9329746608.0,12.865041993666528,,
MMC,"Marsh & McLennan Companies, Inc.",159.46,-0.25907722084563045,18.43933096967095,-0.0131763259465289,0.2655305551857276,0.17800743149094286,1.2438987187309336,80786579408.64,32.49325310870437,,
GNW,"Genworth Financial, Inc.",3.69,,-1.336574866103187,-2.3917827410545427,0.07294912585692262,0.006579706799030359,,1872254280.96,1.6824010791366906,,
TMHC,Taylor Morrison Home Corporation,26.57,-0.02639402553185477,14.751086495940704,0.06348896884520211,0.12204419251759112,0.05287976480262085,0.1695094103851765,3328928730.0,7.8012005888646065,,
URI,"United Rentals, Inc.",356.51,0.35195225421207565,1536.0061113974239,0.6420745928999196,0.2159072526287409,0.2130128956623681,1.001058201058201,25807793124.96,25.805126923076923,,
MCO,Moody's Corporation,376.27,0.882539736450914,25163.934576592837,1.5512224803628722,1.0919045756746186,0.4555948612921244,2.0292529252925293,70061474000.0,33.548046322827126,,
SLG,SL Green Realty Corp.,73.25,0.4052229454465617,418.1765950006575,0.7042793116024492,0.057436907536274846,0.1883059889203833,1.841251633648937,4919382100.0,16.56243546668852,,
PAGS,PagSeguro Digital Ltd.,56.76,1.653877764399033,48931.714792503924,2.065823082420929,0.12466442481483948,0.25910926269342616,1.6602612213512924,11425390225.92,89.54613471466276,,
L,Loews Corporation,52.96,-0.024871334520620292,27.497375240747115,0.18202274686894204,0.08191612971374247,-0.2590912416770323,10.557251908396946,13625177656.32,8.972127401676339,,
MBI,MBIA Inc.,11.23,,-25068.826318325075,1.7808136482939634,-3.8857142857142857,-2.049645390070922,0.2203626220362622,610977134.0,-1.816190760261438,,
VNO,Vornado Realty Trust,44.1,-0.18238942186015616,10.153106855752883,-0.040167179374425044,-0.006513193610303269,0.09444805494417033,2.604581711072219,8447839747.2,-191.02021168328923,,
PDS,Precision Drilling Corporation,36.51,,-1438.037000605053,0.5356394129979036,-0.12917699302400554,-0.037251283191183995,1.8939163270198993,485743644.0,-3.4380749073096197,,
BCC,Boise Cascade Company,54.23,-0.1834300459652446,8.301960891579409,0.20911439981207425,0.6051241879358505,0.06150611214432281,1.5369693245445628,2132909283.9999998,3.6820816828913507,,
PRTY,Party City Holdco Inc.,7.98,0.375740874947492,27.121741652006726,0.2732653688746033,1.7199883197785084,-0.10909930890640789,0.5560831908017768,893065740.0,5.586722297955822,,
OGE,OGE Energy Corp.,33.67,0.13290691936611587,42.14234362460307,0.2587262085028693,0.10944507112003742,0.246053809546247,0.395468884427875,6739858580.0,16.945032679738564,,
QGEN,QIAGEN N.V.,54.13,0.8890978974868078,3845.2142932882657,1.6179218990060578,0.16931642764774685,0.2873639422866143,2.23730502726448,12376174940.0,25.777200319253794,,
EAT,"Brinker International, Inc.",51.63,0.1090102833758837,56.804982541311375,0.1902805549917424,-0.3283637951469029,0.06450356522260171,0.21990902729181247,2374319136.0,17.968495440729484,,
DXC,DXC Technology Company,34.93,,-44087.42584149593,-4.1260254988913525,0.062313432835820894,-0.022167070900784028,1.007116564417178,8799006720.0,26.633602095808385,,
UDR,"UDR, Inc.",53.55,-0.25956702067038706,5.445522136705247,0.04065255394550371,-0.0033634726477006376,0.20070095434531268,0.00027695075839102813,15896157278.4,-1527.1160107301585,,
KBR,"KBR, Inc.",38.57,,-26455.966688453656,-4.2301750157427325,-0.020929516774392122,0.057395526270157794,1.1230240549828179,5430038880.0,-159.95205882352943,,
STM,STMicroelectronics N.V.,46.4,1.5419691258044037,33351.584518728516,2.180451127819549,0.19147722153818433,0.1322047167041785,1.8896167703897806,42144981913.6,26.296373474529485,,
AQUA,Evoqua Water Technologies Corp.,39.41,-0.2167663738058796,3.3242235437151324,0.5022761396013807,0.10891841050626848,0.11784063307999687,1.582964054297607,4738382530.0,83.85863459200456,,
EQT,EQT Corporation,19.99,0.7652022991366629,1441.7676564732865,-3.019401343081754,-0.16990691732661917,-0.30789628789876283,0.689652237561067,7556539839.999999,-3.685995718419712,,
SRE,Sempra,129.77,0.393814547899505,739.3159096582049,0.7842421640188922,0.09174692793091996,0.24916446789797714,0.6145635326802164,41439194560.0,17.668978212669682,,
SAVE,"Spirit Airlines, Inc.",26.72,-0.055291228348724464,13.325237064862492,-0.0059637164848483915,-0.2942015508321727,-0.4465465060645672,1.7555449910657202,2896501440.0,-4.283237632266672,,
HTA,"Healthcare Trust of America, Inc.",29.95,0.6291660595423889,537.4307849939552,1.000420168067227,0.025745424015174028,0.22312415528416307,1.58171373241897,6554527310.4,79.90112260204641,,
NPTN,NeoPhotonics Corporation,9.0,,-3.549041729873343e+18,124.77657194003133,-0.2584883341195254,0.0021122795106193236,2.1242006664865354,469668600.0,-10.437436830402264,,
SQM,Sociedad Química y Minera de Chile S.A.,55.32,0.021958062899637643,37.01092229106085,0.2826514649069837,0.08949411906041785,0.1685293400638678,3.102092535544526,15801495045.12,77.74747615624766,,
SXT,Sensient Technologies Corporation,91.85,0.05621540725220786,75.88959617338784,0.2657935417382343,0.1250274246942214,0.11460652056567525,1.6681253038827533,3872037784.9999995,33.454351546899716,,
OMC,Omnicom Group Inc.,74.73,0.040347774159253724,58.39425995777515,0.11249999999999999,0.40670701338686066,0.12138697603085544,0.9332564685573684,16022709840.0,11.94659492355648,,
CVA,Covanta Holding Corporation,20.14,,-340122345846.80566,-21.588866396761134,0.0,0.046218487394957986,1.037037037037037,2678801260.0,,,
LXP,Lexington Realty Trust,12.87,0.6765337472045259,227.93205673185867,0.8083817964643432,0.1313021219648454,0.2922426523991672,2.7197466567075606,3583278167.04,13.64055403866124,,
FMC,FMC Corporation,94.14,0.4498203003663799,670.8877099830402,0.7436905211378518,0.18035979534576663,0.21746623295491266,1.1594202898550725,12115723860.0,22.24109187408492,,
KN,Knowles Corporation,19.07,,-0.1631874031816305,-1.3031155251461988,0.050000957139302055,0.06123250032709669,0.9737638748738647,1754182478.72,27.011419684532928,,
KW,"Kennedy-Wilson Holdings, Inc.",21.55,35.2591027120427,207567756172277.2,41.132360455642235,0.22324939220217907,-0.1330671989354624,1.9341402634389462,3293400300.0,8.069539640763645,,
SCS,Steelcase Inc.,12.55,0.04122581250772561,9.891350615829646,0.09787510634609226,0.004920312332869826,0.03435790771127032,1.6541747572815535,1136816650.0,321.3891304347826,,
CXW,"CoreCivic, Inc.",8.52,-0.0876151920483782,4.209586384495167,-0.1523023683948399,-0.08145380732755582,0.1175081409719835,2.2881638774110176,1024828200.0,-9.284880442784306,,
DFS,Discover Financial Services,130.01,0.051285997879242595,106.04694407329762,0.1786493024852258,0.41850153892512,0.9411976911976911,11.08203125,38933834680.0,8.130639786052253,,
PH,Parker-Hannifin Corporation,287.84,0.06009945236237102,243.10421559782657,0.27031760556884,0.23697728490411196,0.1652298217685975,1.1387387643415814,37160431840.0,21.297032185922912,,
USA,Liberty All-Star Equity Fund,8.97,,,,1.1773385006151558,0.0,,1986801180.0000002,,Array must not contain infs or NaNs,0.0
CIEN,Ciena Corporation,52.02,,-268062131.85437703,7.4130937959678125,0.17239307501328452,0.14542020640645362,2.9798567374040523,8059406163.84,17.493031589342877,,
OIS,"Oil States International, Inc.",6.07,,-2.1253952235135545,0.016111396964239744,-0.09381112307694893,-0.18154135485640402,1.5617953272642044,372539573.0,-5.245557688725877,,
SCCO,Southern Copper Corporation,57.95,0.24795514429202026,142.62454610450686,0.5338297872340425,0.37490728341237317,0.3908251825320292,2.791016753321779,44800045340.8,16.042807777698204,,
YEXT,"Yext, Inc.",12.61,,-10.376133624786615,0.17981744421906704,-0.4047764328589065,-0.26597793385796575,1.4459661517291216,1612125450.0,-18.700513883377155,,
REVG,"REV Group, Inc.",17.16,-0.5991626236108245,0.228472858304841,-0.42223372859846664,0.038422443586094736,-0.007465963987703118,0.6152125279642058,1111065384.0,58.22162468571429,,
ALLE,Allegion plc,137.34,0.12042057799716033,163.8619848873974,0.38629053285713855,0.587646707152072,0.1996764586933343,1.652732502396932,12318876108.0,26.47376311844078,,
MHK,"Mohawk Industries, Inc.",184.39,-0.13609884491618252,58.4517528892024,-0.038196410989553675,0.12087041939861717,0.06658175077419362,1.4551974319008387,12728294188.0,12.472907533879562,,
GRA,W. R. Grace & Co.,69.99,5.253160634854768,119692852.59412268,6.6465938867287,0.25484216599357123,0.15475777546537173,1.1112104416234578,4638244299.0,60.030232858990935,,
VNTR,Venator Materials PLC,2.89,0.09166988524310127,2.9210226769401713,-2.2131195390591043,-0.13015067406819983,-0.03508771929824561,1.5620253164556963,309230000.0,-3.7718620521569584,,
SUM,"Summit Materials, Inc.",31.19,0.32325777104672504,134.0661254684305,0.9620258604353742,0.09854838446457609,0.09329413565386797,2.147488758526011,3681074990.0,22.928430440683897,,
ERJ,Embraer S.A.,17.77,,-0.5288668061908796,-0.6127939036027543,-0.22712791353791398,-0.039166291002625225,1.5339893770329807,3270319720.0,-4.9905962391071705,,
UNM,Unum Group,24.34,-0.1945214504641729,6.835901450856368,-0.17424643198103745,0.06491562078334966,0.0,4.125,4974949960.0,7.0866166429384965,,
NJR,New Jersey Resources Corporation,34.68,0.2756974356833435,88.56628576297584,0.369281045751634,0.09212401932507001,0.11075730369745525,0.8139480853328137,3344327790.72,20.588118179857666,,
NNN,"National Retail Properties, Inc.",44.16,-0.01756322299613966,24.207047219779948,0.16755239114818032,0.05755029207298708,0.6015898746899033,17.17024895623937,7754452193.28,31.22218123757926,,
PAGP,"Plains GP Holdings, L.P.",10.66,,-9850.435482821802,-3.8862675013747303,-0.00021049861860281542,0.036539287247745814,0.7099882491186839,2069361840.0,-1034.02,,
AOS,A. O. Smith Corporation,64.06,0.00786042556515354,40.28981715262635,0.20783483148004028,0.24311705482942417,0.15469899492280592,1.4869682951596526,8532663880.0,23.261025617131203,,
DGX,Quest Diagnostics Incorporated,153.09,-0.10763186707390093,49.25354994419258,0.09331443374933102,0.34589186068885897,0.20885874748331038,1.5962837837837838,18704689290.0,8.516355140186917,,
CUZ,Cousins Properties Incorporated,37.79,-0.23998821671323756,4.850646149324307,0.01603435595922298,0.021478043609908095,0.23263365480725073,1.491243155179436,5618919520.0,58.21994828854783,,
FIS,"Fidelity National Information Services, Inc.",122.03,0.08312493759841799,116.97600764001446,0.4353974845038214,0.0018848982769571186,0.05481198215423837,0.8007442763530459,75376833706.24,821.0496739130435,,
TRN,"Trinity Industries, Inc.",27.43,-0.07153370866863729,11.039685312229967,0.1156487207011071,-0.10511803508176554,-0.14986737400530503,0.10972568578553615,2723949974.72,-7.586236211998924,,
SPGI,S&P Global Inc.,453.08,-0.24461096450205988,53.91671558384338,0.03189799473917948,1.7072151695323798,0.43375436710561677,1.6693615834959576,109192280000.0,41.07743373493976,,
AN,"AutoNation, Inc.",123.82,-0.17485224945274325,27.4001678949465,0.011775344510253138,0.30315636294614967,0.04605198626777832,0.37307664610288294,8864942428.0,10.194509026400917,,
ABR,"Arbor Realty Trust, Inc.",18.37,0.18976761268385722,30.115930434854533,0.25625269997657696,0.20474338528114303,0.00915848369048195,inf,2611809860.0,7.545647282674053,,
MCK,McKesson Corporation,203.15,-0.8641803135946245,0.05889835632252831,-0.723716320307942,-3.2451740934511997,0.01384807831153349,0.5926127474321474,31422227875.2,-7.056266399822103,,
MUX,McEwen Mining Inc.,1.05,,-55.87790921853214,0.9538155624158944,-0.13554995582027032,-0.6335016079932054,0.582451595908153,482146358.40000004,-9.312338966682763,,
IEX,IDEX Corporation,216.68,-0.053246302729168526,90.6234152413886,0.2253568093904229,0.1643169969003107,0.22643246475022175,3.426371605130081,16467267441.28,39.20915022902727,,
INN,"Summit Hotel Properties, Inc.",9.92,-0.19478007253697738,2.6839820857201313,-0.15829677518790647,-0.12115126778347807,-0.45907030107095786,0.15820426890309736,1055944320.0,-8.120121889124764,,
TROX,Tronox Holdings plc,24.47,,-134.76306150550022,1.4025523012552301,0.5834510025416549,0.09934735315445975,1.729192546583851,3759668680.0,3.637502216844143,,
OEC,Orion Engineered Carbons S.A.,18.2,0.19614519956853949,31.409036782384725,0.30605979644295767,0.6191102534694753,0.1021293687891717,1.0936060017517804,1103526060.0,8.458811178629722,,
ATH,Athene Holding Ltd.,69.79,0.1750253686690948,107.18644638761063,0.26178374065427457,0.19548560778629115,0.9377064653138273,inf,13397586300.000002,3.5394028072033903,,
ABC,AmerisourceBergen Corporation,122.3,0.9239162422656053,6801.865942928862,1.14379056854618,14.323284474307167,0.010709162967118812,0.6045661373706148,25412351078.399998,-6.7345004778518724,,
EFX,Equifax Inc.,265.5,-0.42859947480504146,7.908655449636824,-0.14905730959150082,0.22353004365941057,0.16392489400363416,0.9980669324634529,32347723500.0,44.40189482356172,,
DPZ,"Domino's Pizza, Inc.",489.84,0.030224960781556565,335.8531662822745,0.40211377309310814,-0.13979997675789313,0.17623744629817134,1.7049035829055328,18052661328.0,37.93374278636852,,
ENLC,"EnLink Midstream, LLC",6.74,-0.8509751456855267,0.01348694759412441,-1.2601297669491527,-0.05373898870736156,0.10511262066499821,0.6829954954954955,3293312387.84,-19.079145002888502,,
TTM,Tata Motors Limited,21.8,30.142578116985845,11550.990011594371,-2.6570861678004536,0.04595261933919176,-0.03096793504466457,0.7056261482403074,13379653196.1,41.493107605577784,,
OHI,"Omega Healthcare Investors, Inc.",30.86,0.2952406164026009,94.91623366982104,0.5211782466948949,0.053837265484554454,0.5067958640984064,3.6393364085218676,7371682746.88,33.96935286059104,,
SUI,"Sun Communities, Inc.",190.8,0.578319099224049,3488.051922171753,1.451264682962015,0.0388017770757983,0.2060576504724008,0.267012940222776,22114292400.0,95.32430663897087,,
